SARI,KAĞIT,YAZI,EKRAN,PARK,ŞİŞE,KOLAY,AĞAÇ,KALE,KALEM,BEYİN,ÇANTA,ÖLÇEK,BARDAK,MASA,KÖPEK,RAKAM,BİNA,DEFTER,BÜYÜK,KAŞIK,GRUP,KAPI,İLAÇ,ELMA,KEDİ,TABAK,KOLTUK,CÜZDAN,SPOR,KISA,TOPLU,SEHPA,TERLİK,KİTAP,KALAS,HALI,FIRIN,LAMBA,PARKUR,KÜÇÜK,KOKU,YATAK,TOPRAK,ÇİÇEK,DÜĞME,SALÇA,CAM,DOLAP,ODA,DUVAR,KASA,DERGİ,KUTU,SİLGİ,MARKET,ÇORAP,TERAS,KALIP,TAHTA,HALKA,BAHÇE,ZEMİN,HARİTA,MEKTUP,PARA,SIRA,TAŞLIK,KOLA,SULUK
0.075341836,0.0041519296,0.057497114,-0.053333625,-0.09276422,-0.06667594,0.0160832,-0.062200483,-0.053665243,0.05955229,0.025831591,-0.05533943,0.03159412,-0.015956804,0.0044165803,0.0542812,-0.0024620928,-0.034859993,0.02125988,0.17302522,-0.037698373,0.034184247,-0.0568659,0.005084482,-0.094207,0.0053796116,0.007901311,-0.053056087,-0.02528338,0.15098242,0.23831904,0.06907662,-0.025831934,-0.025255049,0.031381253,0.09658003,0.09115496,0.02388075,-0.028762296,-0.008071835,0.019329844,-0.024221038,-0.04091756,0.004688789,-0.009725663,0.027353683,0.011200762,0.008768372,-0.0019482672,0.10372956,-0.012158754,-0.046709698,0.071112655,0.009918866,-0.03581687,-0.010971506,-0.03858801,0.027145127,0.079013966,-0.042756967,0.011136612,-0.039990645,-0.014809968,0.03158481,0.051191222,0.027704418,0.12980717,-0.036106605,-0.024166,-0.012546727
-0.0028959038,-0.16892093,-0.07715389,-0.04423497,0.0121706305,-0.13970003,-0.021523766,-0.15997662,-0.024415765,-0.06318082,0.1211011,0.026029801,-0.041168954,-0.06957691,0.06650567,0.028849445,-0.07261424,-0.022285275,-0.105902076,0.064831056,-0.07389544,-0.113884225,0.057886314,0.03354451,-0.045838486,0.0025139812,-0.052465778,0.185426,0.011979194,-0.030179275,-0.06260776,-0.050057735,-0.016402574,0.02966224,0.0692036,-0.034509473,0.12968874,-0.0367301,-0.04243749,-0.040142115,-0.041790076,0.08200501,0.06055574,0.033103015,0.07566679,-0.008776505,-0.0102769565,-0.25233045,0.07779475,-0.074658014,-0.023071315,0.054499686,-0.06472932,0.007518257,-0.0012668893,0.07847872,0.036438193,0.033501748,0.02037531,-0.085026786,0.028123846,0.004041348,0.003908608,0.033667505,0.0444837,-0.03478711,-0.10439268,0.006681405,0.010794422,-0.051174246
0.08841199,0.01042152,-0.055729955,-0.045456477,0.16121086,0.044453084,0.024161354,-0.04043691,0.14001143,0.015363211,0.056718923,-0.057170752,0.0023611095,0.006839243,-0.0258662,0.07749414,-0.069555275,0.012716627,-0.008554584,-0.003503153,0.08605869,0.0066947443,-0.010977472,0.100936785,0.13634738,0.013823307,0.015801962,-0.0057901493,-0.047398522,0.061175805,0.08214495,0.061035387,0.05226356,0.0035793465,0.024874853,0.008894848,0.14399654,0.03984292,0.10644375,0.019282622,-0.06561297,0.083289504,0.042529006,0.055846464,0.1334868,0.06422641,0.06700278,0.07101092,0.028394792,0.04783521,-0.05654551,-0.07635675,0.018731736,0.02663531,0.03511584,0.08818458,0.03371874,0.025910443,-0.07746269,0.095189326,0.03431497,0.07372903,-0.019524014,-0.026875794,-0.01733095,0.010276354,-0.047775265,0.024853889,0.07650605,0.017521244
0.07369858,0.20070285,0.053499274,0.013874665,0.052119642,0.14065205,0.07557682,-0.016461417,-0.08711534,0.1470856,0.015069616,0.10747485,-0.039204836,0.11285438,0.1203278,0.10844998,0.061734796,0.024865417,0.06515553,-0.0067311414,0.103991866,0.08127361,0.096542165,0.15329504,0.03816183,0.10465672,0.15311329,0.080682755,0.07516076,-0.057369895,0.10876328,0.0015974389,0.11960477,0.14922473,0.025287483,-0.046590462,0.031457454,-0.024890166,0.115587376,0.038782965,-0.013181784,0.14126453,0.22655086,0.07182057,0.07147888,0.18931723,0.04317505,0.07196354,0.14502966,0.14629045,0.12606391,0.15631507,0.0036826907,0.21458666,0.109187566,0.032123666,0.20538716,0.053525656,0.14163774,-0.024543017,-0.01467428,0.09327702,0.008041692,0.022517754,-0.01794771,0.040022906,-0.12067115,0.022643933,0.21931282,0.00018014386
-0.057463706,0.088492714,-0.05810314,0.02074341,-0.03543029,-0.09482743,1.8903986e-05,-0.12681614,0.039762132,0.055844627,0.01598695,0.036706682,-0.03554209,0.0396636,0.14634371,-0.058871448,-0.0005811992,0.020867607,0.083539315,-0.0022803685,-0.035098776,-0.014516889,0.050306246,-0.048026364,-0.0037547462,-0.090814784,0.0011913553,-0.0075862966,0.04752677,0.041815635,-0.028688904,0.009251288,-0.03412449,-0.019503098,0.027997363,0.019946449,-0.07369863,-0.060313657,-0.042100072,0.049866565,-0.032937482,-0.034040794,-0.12518167,-0.07962135,-0.09345314,-0.0052755717,-0.038711835,-0.037973613,-0.01860688,-0.065760925,-0.08537528,0.05383977,-0.01263012,0.099913955,0.06428492,0.006685521,0.024185777,0.020388765,-0.020063732,-0.07104409,-0.0297145,-0.031305563,0.035393298,-0.052314308,0.048263043,0.11415514,0.09279296,-0.003401483,-0.011157846,-0.047809064
0.09619425,-0.027547702,-0.062373754,0.11890989,-0.021307893,0.0013735456,0.025250835,-0.006026402,-0.024957573,-0.052457742,0.06723959,-0.092894495,0.02898946,0.017531907,-0.13150321,0.009565302,-0.065346904,0.020629397,0.025443384,-0.03893716,-0.011947048,-0.024254851,-0.05616092,-0.09472865,0.018751003,-0.0070652394,-0.039099112,0.017427031,-0.065764725,-0.081415,0.08506887,-0.08648593,-0.0044739028,-0.015420853,-0.11372957,0.022796277,-0.1361211,-0.09663167,0.005401171,-0.010692909,0.02652955,-0.067194715,0.029114386,-0.011999338,-0.02899545,0.013434945,-0.008084896,-0.002335569,-0.0006865915,-0.09471613,0.051605754,0.027071802,-0.121562116,-0.06042873,-0.009508414,0.031313892,-0.09130846,-0.02724283,0.060897756,-0.06553821,0.037893143,0.0030818789,-0.06927031,-0.0076987566,0.03735111,0.06400696,-0.033999294,0.03714652,0.008638321,0.04318859
-0.23904257,-0.14748019,-0.12996805,-0.12761152,-0.14967121,-0.11087076,-0.1702525,-0.16511059,-0.16302554,-0.13125245,-0.113659635,-0.11406684,-0.12916917,-0.13907547,-0.077647105,-0.06198293,-0.0639298,-0.17054974,-0.11709446,-0.1172135,-0.1936664,-0.17143857,-0.112431906,-0.13785395,-0.20333064,-0.11032203,-0.23394942,-0.06924783,-0.03654149,-0.18089572,-0.16608374,-0.14705715,-0.07155169,-0.08838218,-0.099817306,-0.07694952,-0.16764554,-0.1271796,-0.073913276,-0.043925762,-0.17254946,-0.12945193,-0.08806038,-0.13970923,-0.13421074,-0.08599351,-0.05122167,-0.118721426,-0.05265085,-0.12419684,-0.10093309,-0.17439209,-0.09528426,-0.14845018,-0.007390488,-0.090392545,-0.11335777,-0.07431807,-0.09837499,-0.081597745,-0.12498716,-0.15780835,-0.06873867,-0.049719106,-0.09444446,-0.093265265,-0.18181676,-0.04033068,-0.071040004,-0.13613647
0.031235266,0.051063795,-0.0020317982,0.13335341,0.12551859,0.0034603602,-0.052907348,0.114414655,0.09744017,-0.037933104,-0.030827217,-0.038246807,-0.07745633,-0.052382242,0.029181149,0.07979633,-0.018150046,-0.15495495,-0.12473583,0.0775125,0.040941913,-0.06871118,-0.046955537,-0.19642273,0.055572897,0.02708058,-0.01263831,0.036795195,0.044489004,0.09365143,-0.038824216,-0.12772863,0.017747708,-0.014858595,-0.06397395,0.014417738,0.006887757,-0.10791889,0.0013417546,0.040037595,0.08357893,-0.07108116,0.08668059,0.005792808,0.038219344,-0.035551406,-0.030879715,0.22119617,-0.01228175,0.12408311,-0.01248027,-0.04064915,-0.07864403,0.0315879,0.014089876,0.035594415,0.028914372,0.057131954,-0.026655933,-0.047603,-0.045219917,-0.023385437,-0.048411984,-0.053251226,-0.038475133,0.0779964,-0.01726384,-0.039392926,0.0017402008,0.0102009
0.006171153,-0.029067343,-0.009485608,-0.04842308,0.0733176,0.022775752,-0.012387281,-0.036332853,-0.002961134,0.028654808,0.032453533,0.03544601,0.06458588,-0.024776725,-0.042644538,0.036523655,-0.07576317,-0.14980559,0.0066171037,-0.0033809133,0.011694092,-0.084279776,-0.0003601946,-0.053111564,0.05362023,0.107108645,0.024698723,-0.02547144,-0.022636263,0.007838011,0.092333764,0.04357741,-0.069007084,0.0014795102,0.09195231,0.007136249,-0.019647887,-0.0468926,-0.06645222,0.035948984,0.07428299,0.052855983,0.098077424,0.076359585,0.047526717,-0.021630092,-0.028955307,-0.05346146,-0.02678527,0.13703406,-0.03756489,-0.19903132,-0.088234425,0.016046066,0.0039084256,-0.15813889,-0.018305738,-0.015495092,0.038256835,-0.05194654,-0.067172,0.07147139,-0.09608808,0.068823524,-0.011930564,0.07733694,0.049689204,-0.028736997,0.011917803,0.08549178
-0.070974015,0.0022129356,0.0034987999,0.048065547,0.04349594,-0.0787193,-0.060312882,0.06706799,-0.055187635,-0.008194721,-0.10582785,-0.02812528,-0.02058658,-0.06396409,-0.015881848,0.00986795,0.0065256725,0.06532411,-0.013478713,0.07407485,-0.047899514,-0.09155478,0.017048758,-0.088289276,0.010316715,0.03516238,-0.05534013,0.03158246,-0.029223938,-0.11177994,0.05760836,0.062459618,-0.06433484,-0.07755223,0.022891592,0.031360514,-0.12549947,0.0021918754,-0.032868706,0.0024904914,-0.001391415,-0.0005280736,-0.12359019,0.05784427,-0.0042119343,-0.06431263,-0.05148579,-0.08303562,0.0025243014,-0.12186925,0.036618784,-0.078846514,-0.08923967,-0.04519982,-0.03357097,-0.07739378,-0.075113386,-0.07849957,0.0027256827,0.03609018,-0.053420465,-0.045945276,-0.07345425,-0.068146154,-0.07239487,0.08954352,0.020621426,-0.072497904,-0.072026014,0.0016203378
-0.106248066,-0.078379594,-0.0282163,-0.054183863,-0.025101375,-0.086145364,0.11573059,-0.046825044,-0.076548785,0.019959796,0.01061858,-0.022278938,-0.024692822,-0.033781607,-0.058498934,-0.023253448,0.004231169,0.020849755,-0.020423137,-0.055175085,-0.044948477,0.13455352,-0.02810227,-0.0300239,-0.083748065,-0.1443793,-0.05890853,-0.10505865,-0.032531004,-0.14062992,0.26147968,0.036514398,-0.030886699,-0.044123936,0.044112302,-0.013551237,-0.16445586,0.05467731,-0.0027072858,-0.039779898,0.016562155,0.0058674654,-0.050433777,0.051242817,-0.08631527,-0.008213354,-0.03513022,-0.1386576,-0.02319275,0.1415049,-0.17409356,-0.19883041,0.041263416,0.106721774,-0.023737831,-0.009881938,-0.08191694,-0.0817701,0.0058622146,-0.040046763,0.0034429468,-0.07707065,-0.021285808,0.08331468,-0.04943535,-0.07236214,0.004491595,-0.052390017,-0.008215338,-0.07859823
-0.08981859,-0.016328108,0.010582775,0.0052201715,0.023861505,-0.020949986,0.046252456,-0.09787299,0.10016518,0.041907318,-0.023958992,0.05104571,0.065936476,0.016027449,-0.20095962,0.0012694944,0.01239416,-0.0882838,-0.03250992,-0.015174279,0.003382938,0.06889842,-0.1128311,0.077515684,0.047070257,-0.04176502,-0.032236617,0.12410503,-0.0021299794,-0.038303964,-0.107748866,-0.06684578,0.027732188,0.026218368,-0.11101567,-0.026476016,-0.011876153,0.040882207,0.045507345,-0.04955255,0.07446356,0.025654387,0.08793252,0.025225798,-0.020656291,0.006412845,0.029452957,-0.021786977,-0.033524808,-0.14226751,0.030203324,-0.05934098,-0.046270564,-0.052431047,0.026049167,-0.050707426,0.08097866,-0.028156115,0.059510905,0.017401375,0.038145974,0.08230225,0.046272494,-0.0749642,0.10431881,0.05809041,0.079639,0.01716212,0.03558938,0.022901056
-0.00817285,-0.0014446769,-0.14489922,0.010781291,0.010602156,-0.10374468,0.040957697,-0.0042424574,-0.059537426,-0.0033879932,-0.038364805,0.0027508596,-0.06990283,-0.03010093,-0.09625201,0.012168439,-0.03935402,-0.07053613,0.015365339,0.07830842,-0.03288273,-0.11803138,0.07593038,0.089148544,-0.042628653,0.040013514,-0.05277335,0.03718327,-0.002023639,-0.15577003,-0.115857214,0.06516288,-0.0016700043,-0.017889297,-0.031357467,-0.030341446,0.01586624,-0.00838753,-0.010410267,0.02165818,-0.030195916,0.008397644,-0.022847086,0.07208084,0.008725879,0.017318813,-0.00676844,0.028092224,-0.023788242,-0.03491907,0.0312921,0.0109107,-0.084933646,0.0036569312,0.041447416,-0.013110468,-0.004052895,0.021210624,-0.1148366,-0.0017740494,0.05456408,-0.020804642,-0.08911969,0.021639187,0.0125604365,0.06677723,0.0075403554,0.038025215,-0.04517676,-0.0010128766
-0.08175847,-0.06127055,0.05913247,0.013888241,-0.060215525,-0.10332349,-0.010334257,-0.042697143,0.10526693,0.0034874352,0.030201836,-0.010337548,-0.01904663,-0.0885219,-0.046800233,0.09519365,-0.024742926,0.031137904,-0.031396694,0.04662764,-0.04757651,0.13863112,-0.103822194,-0.060040098,-0.053504534,-0.037047353,-0.0034003183,-0.096370794,-0.070524864,0.0067024184,-0.09158364,0.15049885,-0.067084745,-0.031072898,-0.025260631,0.0032990277,-0.12562034,-0.01677889,-0.05585277,-0.04040624,-0.00086351484,0.015787117,-0.002243115,0.027929718,-0.06899374,-0.05757625,-0.041305065,0.034519125,-0.04819195,0.031018863,-0.0658941,-0.15968765,-0.040744692,-0.099550635,0.01725249,-0.10585096,-0.032063555,0.03847897,-0.10713609,-0.04044851,-0.12286907,0.026425548,0.015637053,-0.01392009,-0.007857069,-0.16487044,-0.012734298,-0.08306608,-0.023523018,-0.04825878
0.06060502,0.012211146,0.10704066,0.066068836,0.020542718,-0.10342368,0.03673359,0.1401811,0.08719542,-0.030099321,-0.02491926,-0.013829456,-0.06834091,-0.039987996,-0.078327626,-0.07876595,-0.01979447,0.0244632,-0.077390306,-0.08101357,-0.03779863,0.09057953,0.06389539,-0.026174147,-0.07553935,0.04879969,0.039131306,0.044240475,0.027068106,0.016883485,0.03677396,-0.013210097,0.0033568493,0.044685498,0.021876145,0.006027256,0.12643068,-0.021836376,0.037157327,0.011716488,-0.11190649,-0.052336346,-0.012331908,0.14209597,-0.032097995,0.026066301,-0.021607935,-0.031971835,-0.054337576,0.030874923,0.093607455,0.0093537085,0.084348574,0.089258574,-0.0048318934,-0.010772332,-0.0003710262,0.093708396,-0.02835107,0.047173582,0.02568838,0.025926754,-0.012412215,0.050493266,-0.0082421675,0.01772756,-0.15820214,-0.018076492,0.03660641,0.015009085
0.086437166,0.1659014,0.10743107,-0.014602175,0.068353616,0.033537906,0.133095,0.031192493,-0.0063763238,0.17251894,0.033351433,-0.055201277,0.06246595,0.027809495,-0.028634025,0.036247883,0.08035056,0.0030371621,0.043188352,0.03283244,-0.03755185,-0.047935233,-0.12659827,0.13827434,0.10266986,0.012228845,-0.027203152,-0.047184378,0.05851195,0.041052483,-0.032115247,-0.03320065,-0.010161853,0.035165783,0.06856808,-0.022341453,-0.0107747605,0.059793323,0.0177246,0.0034846633,0.027308313,0.05801031,-0.019708864,-0.04583367,0.010929041,0.04291417,0.02294295,-0.024150671,0.0058474233,0.050202988,0.09091423,-0.08142397,0.11270834,0.08279215,0.022323236,0.039142694,-0.00349495,-0.10127318,0.060712025,0.04676391,0.019593222,-0.03261753,0.018909639,0.04063298,-0.0026764309,0.13513833,-0.15247343,0.07142483,0.07977119,0.072984636
0.010915272,-0.03644002,-0.09524505,0.0064763334,0.051540654,0.04830777,0.0050191265,0.1077693,0.0055346317,0.058340937,-0.00041494705,0.02508225,-0.011469722,-0.02481179,-0.050895076,0.067853995,-0.003992137,0.3094391,-0.013294597,0.038615413,0.04255727,0.09607381,0.18529132,0.01950296,0.049546756,0.076685384,-0.0668326,0.06025148,0.0075049005,0.09495511,0.03782145,0.0166341,-0.010172374,0.013012901,-0.009000231,0.015907193,-0.022140432,0.04736089,-0.01521612,0.052494,-0.015201547,0.022785977,0.13166174,0.07111384,0.087558374,0.0122060785,0.03214083,0.18323553,0.026506705,0.16627327,0.11996366,0.21001077,-0.11170029,-0.05367463,-0.014590671,0.10786337,0.0043693576,0.12186334,0.072494075,0.02379367,0.06800444,0.06050899,0.21405388,0.11671161,-0.079081185,0.016318623,0.36821982,0.04006437,0.04690463,0.0020075138
-0.026262742,0.07335922,-0.093176275,0.037985504,0.04893116,-0.008126207,0.10983805,-0.03814817,0.045758046,0.021735046,0.052984964,-0.056784943,0.049887363,0.033158947,0.07264205,0.025931932,-0.044994116,-0.084387064,-0.04827116,-0.05946317,-0.066788726,-0.07867077,0.004799324,-0.0055539995,-0.064854026,0.03898299,-0.05953162,-0.026890999,-0.01512332,0.082166195,-0.040839806,0.010670255,0.041443735,0.020352036,-0.041657045,0.0073364154,0.030913081,0.008703368,0.043808855,0.013540081,-0.10315451,-0.085126445,0.0045989715,-0.072889246,-0.11301786,0.029990928,0.025514437,-0.120961025,0.014660201,-0.06532561,0.051158413,0.042264685,0.077800475,0.043794896,-0.020746192,0.040220436,-0.0112170335,0.028759878,-0.079121366,0.007470805,-0.0744466,0.028010003,-0.039262965,-0.0758632,-0.096707374,-0.006759982,-0.015637001,-0.012154694,-0.02492359,0.003410988
-0.029337183,0.023410905,0.05518278,-0.003051173,-0.14192134,-0.009968235,0.07308994,-0.05581784,0.10108134,0.117717,0.04266137,-0.036029547,-0.0003637094,0.025928205,-0.019908058,0.047877625,0.009106775,-0.22406678,-0.060500305,0.04756639,-0.015057325,-0.08382781,0.09823443,0.02437454,0.07534481,0.021029565,0.04708835,-0.08180796,0.0034655642,0.002563753,0.12387043,0.033743005,0.020161238,-0.0004839114,0.059613436,0.05302243,-0.006777048,0.06978017,0.02411619,0.02156572,0.04587245,0.036619246,-0.03025309,-0.040431943,-0.079249464,0.04780091,0.027844904,0.06973458,0.034490943,-0.20673403,-0.14842886,-0.043836057,0.09673834,0.013832225,0.010594657,0.0034243898,0.016515376,0.014373294,0.043990325,0.034492042,0.03539399,0.0043847845,-0.09854009,-0.15177664,-0.01205423,-0.00032340488,0.06944238,0.012430537,0.037899755,0.0069767945
-5.5934615e-05,-0.033563886,-0.1995072,-0.0826078,0.024305318,-0.04590149,-0.03989055,-0.15098922,0.08602812,-0.023919366,-0.1474948,-0.088646255,-0.14809792,-0.08413341,-0.080103315,-0.060124867,-0.014408798,-0.24975345,-0.06625798,-0.055872303,-0.041684564,-0.040891007,0.055202585,-0.031658225,0.13060752,0.07201529,-0.10954813,0.004191892,-0.033417802,-0.060115278,0.11133274,-0.034412626,-0.0273716,-0.04921159,-0.06192735,-0.014407389,-0.17807671,0.055524755,-0.0120887365,0.0011812218,-0.13565096,0.06712726,-0.0955559,-0.048003297,0.084208824,-0.04094301,-0.004541341,-0.010205075,-0.009875536,-0.20565061,-0.11623182,-0.049906947,-0.04137037,0.029887259,0.018330246,0.0089276545,-0.046703838,-0.12051415,-0.07782435,-0.009693748,0.06884614,-0.03475993,-0.07030752,-0.05690934,-0.0087798815,-0.045473095,-0.09605448,-0.027701555,-0.041037917,-0.081231475
-0.063292876,0.06936402,-0.008112858,-0.09247304,-0.06950061,0.029928885,0.09451766,0.022138178,-0.116972536,0.04587313,-0.006350046,-0.05219048,0.018799499,0.0015323544,-0.07481142,-0.0028759413,0.09888144,0.032779355,-0.05744301,0.045024935,0.005914038,-0.044246644,-0.006536782,0.019081278,0.053229176,0.08637935,0.038816404,-0.059032883,0.041410953,-0.12836099,0.083921395,0.07355121,-0.025642501,0.00070770906,0.026058141,0.005911884,0.010112126,0.022871394,0.004803853,-0.002778545,-0.042278424,0.09986167,-0.08658002,-0.0038917877,-0.0028473176,-0.017919246,0.0097989505,-0.008821208,0.012272897,0.00761652,0.029289428,0.025485357,0.10994111,-0.04843719,0.034206897,-0.0143328225,0.05671646,0.019222572,0.048858777,-0.070247196,0.16854852,-0.017920587,0.016693305,-0.061540544,0.035289936,0.049224414,0.14750265,-0.028075809,-0.05261692,0.0038048066
0.10984522,0.034364954,-0.06050101,-0.084557764,-0.010376029,-0.0495072,-0.01826578,-0.09249633,-0.15417215,-0.04267022,0.0033393374,-0.057242434,-0.06344319,-0.015801447,0.09421684,0.049010288,-0.0038124863,-0.081334665,-0.0722182,-0.10840404,-0.0043097083,0.0031644963,-0.008687427,0.020260178,-0.013586212,-0.031254932,-0.010788616,0.10595751,0.008209115,-0.03399288,0.033379525,-0.016204674,-0.025247984,0.020547584,-0.107838534,-0.031754017,-0.024055405,0.026782764,0.011517353,-0.016838126,-0.0042550364,-0.040078714,0.09123833,0.020046666,-0.19588755,0.0703621,0.01390272,-0.17811845,-0.059399635,-0.0046124654,-0.18464783,-0.086802185,-0.027129943,0.04445705,-0.020432532,-0.04270364,-0.048085995,-0.06476486,-0.08634978,-0.06717041,0.07442094,-0.2057121,-0.07525459,-0.12367842,-0.013043284,0.09808766,-0.16257986,0.008590202,0.03370651,-0.02307742
-0.07142946,0.038551606,0.14228204,-0.11781867,0.046872146,0.11982025,-0.0061428696,0.15985717,-0.023461882,0.08217756,0.094017714,0.030770928,-0.024807855,0.038358532,-0.05111531,0.12634282,0.08757621,-0.06616011,0.10117358,0.11610892,0.009912986,-0.011723253,-0.052815676,0.00833147,0.081970386,0.11525758,0.022632295,-0.0012063548,0.007877343,-0.07525791,-0.049812447,-0.024680283,-0.0004558221,0.032535348,0.108240664,0.037573874,-0.030805288,-0.0032622656,0.020448709,0.005225116,0.030926835,0.14097852,0.059185132,0.05762574,0.02416739,-0.016353367,0.008740799,-0.1021997,-0.009108552,-0.07031295,0.04322288,-0.124908045,0.14268841,0.0894084,0.06618463,0.0079069305,0.0770048,0.037053302,0.047335014,0.08049641,0.09782905,0.08230086,0.021608349,-0.091545984,0.05008189,0.015192709,-0.09239664,0.0021542944,0.00041517027,0.019121703
-0.02343918,-0.12518385,0.11371567,0.03577149,-0.009030159,-0.21627598,-0.14833091,-0.007787831,0.044499874,-0.045354474,-0.01844338,0.011915682,-0.005518792,-0.06118232,0.09173289,-0.07311117,-0.11233401,-0.19189274,0.008849551,-0.09594545,-0.09839855,0.015980575,0.1335236,-0.1138923,-0.019451551,-0.16809371,-0.074044816,0.08977043,-0.0044490965,0.14484331,-0.14623651,-0.094499975,-0.013870614,-0.015634468,0.02109712,-0.016553747,0.021333491,0.052808452,-0.020333719,0.0454794,-0.048434526,-0.018824643,-0.025588572,-0.11271479,0.018699868,-0.032477256,0.008856038,-0.35574237,-0.015911302,0.21962282,-0.0034669908,0.05242757,0.098224536,-0.11153683,-0.05228795,0.06489611,-0.10502492,-0.15257137,-0.01564781,0.014472606,-0.056084573,-0.06825417,-0.0030077212,0.03937933,0.08058671,-0.09634785,-0.12664248,-0.06894254,-0.08737733,0.018091923
-0.14468114,-0.07766877,-0.14411701,0.065813005,0.010423731,0.033877254,-0.050840788,0.009657435,-0.07882631,0.002639357,-0.116935946,-0.082824394,0.06714076,0.023619784,-0.14442693,-0.027403027,-0.0069691837,-0.10237537,0.025760764,-0.012633038,0.03325291,-0.15540344,-0.07148101,0.050064445,-0.1637736,-0.025177043,-0.076619506,-0.038656227,0.0032252811,0.07022701,-0.101553306,-0.056569397,-0.020412352,-0.0805663,-0.0062198704,-0.06740692,-0.16021568,0.06255129,-0.022727262,-0.033050478,-0.014622357,-0.016926087,-0.087809,-0.03301465,-0.0057112128,-0.014007023,0.000332674,0.04018285,-0.03478171,-0.28257883,-0.015190582,0.06624587,0.004461316,0.034503,0.0116517,0.03510923,-0.0013281775,-0.024198664,-0.007813005,-0.03295069,-0.10458399,-0.023241721,0.006329392,0.048924234,-0.050622415,0.019292116,-0.043974828,-0.019669143,0.01983033,-0.05040358
-0.12391274,0.0080927,0.021040186,0.14161445,-0.08090661,-0.008348115,0.013364712,0.037478797,-0.048678204,0.04319542,0.04438109,0.023413036,-0.008111006,-0.0002992267,0.048393052,0.076672114,0.039984524,0.09802352,0.06575001,0.035337485,-0.009679015,0.08681926,-0.039823722,0.036207527,-0.1109194,0.016177094,0.069029815,0.11266476,0.0026227662,0.07935517,-0.04206381,0.14285794,0.0048192325,0.038382456,-0.0060263583,0.028410932,0.05479771,0.08332011,-0.03145766,0.014119309,-0.02389976,0.004953885,0.019960666,0.05019793,-0.21928711,0.016102072,0.013610296,0.19799949,-0.026441256,-0.014819883,0.08980425,-0.035457145,0.017838666,0.027231684,0.038227037,0.04350387,0.07453467,0.036563292,0.055765588,0.05120784,0.062581986,0.060212642,0.09115202,0.0021452834,-0.016396644,0.03405492,0.1096801,0.02677219,0.06214839,-0.015446281
0.010886913,0.007404357,-0.1135067,0.079740405,-0.03836403,0.08566685,-0.035846986,0.016678512,0.02070443,-0.020634227,-0.05326452,-0.0073816963,-0.06666543,0.08912479,-0.013729615,-0.0001609046,0.0042763925,-0.11803975,-0.078684345,-0.14733437,0.099415004,-0.051755153,-0.012567364,-0.08941162,-0.019947767,0.07503763,0.12600382,0.0032643601,0.022743424,-0.057786476,-0.0990335,-0.06255585,0.005005608,-0.017449284,-0.06941016,-0.033532932,0.0060326485,0.03496438,0.0020812042,-0.026086738,-0.08573672,0.029564727,-0.101031706,0.017246155,0.022675846,0.03699538,0.012688397,-0.039564494,0.015058197,-0.18674003,0.023839029,-0.043705374,0.03607381,0.020082872,-0.004533481,-0.07980935,0.031977993,-0.048899066,-0.08952835,0.02840693,0.005925476,-0.04523153,-0.051319584,-0.10849812,-0.064501315,-0.11708516,-0.049310084,-0.02637983,0.05612213,-0.023396235
-0.10031782,-0.119175434,0.11121663,-0.049046017,-0.15844335,-0.2866689,-0.07600347,-0.12068145,-0.09500973,-0.005814897,0.093728,-0.28430834,0.06449843,-0.1547015,-0.009682164,-0.0829726,0.036878332,0.0035890448,0.006348647,-0.045721985,-0.12988228,-0.013582349,-0.19296853,0.049722448,-0.23736182,-0.11491954,-0.13488245,-0.24262042,-0.07585905,-0.119890526,-0.044688404,-0.019305632,-0.1971942,-0.14077373,0.077600315,-0.07481748,-0.17433183,-0.2491914,-0.0933374,0.00061532593,-0.029964933,-0.22563452,-0.16295001,-0.02818282,-0.048996937,-0.14909105,-0.17244774,-0.18660134,-0.17462496,0.014272913,-0.1507843,-0.116897665,0.014153927,-0.07463941,-0.068634,-0.1386709,-0.23187746,-0.1858018,-0.15728669,-0.0655518,-0.10510737,-0.07954006,-0.16007107,0.04910329,0.012021708,0.017841443,0.021898944,-0.03495838,-0.16779149,-0.034241654
0.12025729,0.14270766,0.07703861,0.05140214,0.28917837,0.16851102,0.1084176,0.1425634,0.13943549,-0.014774373,0.15226026,0.056122158,0.12355488,0.124483846,0.15897034,0.17038919,-0.07324635,0.15277168,0.14442007,0.10028713,0.088925004,0.18141177,0.08109018,0.3056229,0.07313706,0.16961764,0.13287988,0.09946435,0.081383705,0.15953499,-0.053723197,0.04178767,0.017493535,0.093459345,-0.029582605,0.08688792,0.23627439,0.17373666,0.074542284,0.09193589,0.19657663,0.09541886,0.077915065,0.04006008,0.10123417,0.022101356,0.09842801,0.32772318,0.0585585,0.11440094,0.11533289,0.23287022,0.08600244,0.23945215,0.03307104,0.14754497,0.10124349,0.119604394,0.13277514,0.17014813,0.004591934,0.15971345,0.111635745,0.089712076,0.003505268,0.029750094,0.0012107741,0.08179253,0.098229036,0.12596196
