,LISTID,PRESENTED_WORD,PRESENT_POSITION,HIT,PARTICIPANT_GROUP,MOST_SIM_VAL,MOST_SIM_DIST,AVG_SIM_PREV_1,AVG_CONTRAST_1,AVG_SIM_PREV_5,AVG_CONTRAST_5,PREV_SIM,STM_SEMANTIC_D,STM_MAX_SIM,STM_MAX_SIM_DIST,STM_MAX_SIM_POS,UNIQUENESS,PRESENT_ZONE,SAME_CLUSTER_IN_Z1,SAME_CLUSTER_IN_Z2,SAME_CLUSTER_IN_Z3,SAME_CLUSTER_IN_Z1_COUNT,SAME_CLUSTER_IN_Z2_COUNT,SAME_CLUSTER_IN_Z3_COUNT,CATEGORY_IN_STM_4,CATEGORY_IN_STM_1,CLUSTER,P_ID
799,3,TOPRAK,9,0,soc,0.5057224384953654,4.0,0.1075101025382844,0.6465431841055196,0.24702206145208433,0.512510902152777,0.1075101025382844,1.3408686283701126,0.5057224384953654,4,4,0.5732681490676594,2,0,1,1,0,1,1,0,0,4,soc4
800,3,DUVAR,10,0,soc,0.5635340067284889,4.0,0.2664981112240036,0.5980525414794338,0.32621865598920624,0.45746971099566636,0.2664981112240036,1.2119493871939404,0.5635340067284889,4,5,0.541069207078718,3,1,1,1,1,2,1,1,0,3,soc4
801,3,HALI,11,0,soc,0.751662779508489,8.0,0.32761648091339823,0.5950677190329459,0.2980061260784037,0.49058999344433163,0.32761648091339823,1.2586068131042905,0.32761648091339823,1,9,0.5848481621344359,3,0,0,1,0,0,1,0,0,5,soc4
802,3,KÜÇÜK,12,0,soc,0.7185540294184415,7.0,0.271068399182324,0.6044773481462077,0.28945172368095756,0.46852091452068445,0.271068399182324,1.449520386314553,0.3969815277750878,3,8,0.5409428648889454,3,1,0,1,1,0,1,0,0,7,soc4
803,3,DOLAP,13,0,soc,0.934522940334041,7.0,0.4546590965537116,0.46639341464586226,0.49407729616777807,0.33772168222716703,0.4546590965537116,1.7954382252655892,0.7200170034852962,3,9,0.44069477624224507,3,1,1,1,1,1,3,0,0,0,soc4
804,3,LAMBA,14,0,soc,0.9823856774645168,8.0,0.7685736311244618,0.45024733608980616,0.4382615055843739,0.4137343591356879,0.7685736311244618,2.6156920748677335,0.7685736311244618,1,12,0.4759551770035124,3,1,1,1,1,1,3,1,1,0,soc4
805,3,KOKU,15,0,soc,0.7679684291054976,12.0,0.6665352563848626,0.47168853795371213,0.4817254846575283,0.4414674950546128,0.6665352563848626,2.6666552595951183,0.6665352563848626,1,13,0.47272475692763427,3,0,1,1,0,1,1,0,0,4,soc4
806,3,FIRIN,16,0,soc,0.9575447667524211,13.0,0.6742146260946187,0.5793663840520433,0.61741882880238,0.4287271260686375,0.6742146260946187,3.2090755608532735,0.8174243470308453,3,12,0.40531842833365983,3,1,1,1,1,1,3,1,0,0,soc4
807,3,KİTAP,17,1,soc,0.6275266564175318,4.0,0.050976578988509026,0.7930087139502162,0.3021096660269508,0.5770294449636388,0.050976578988509026,4.189829071733928,0.6275266564175318,4,12,0.6075677430041433,3,0,0,1,0,0,1,0,0,8,soc4
808,4,ÇORAP,1,1,soc,,,,0.5262053784519032,,0.516121279247038,,0.0,1.0,0,0,1.0,1,1,1,1,1,1,2,0,0,5,soc4
809,4,KALIP,2,1,soc,0.7259905593396109,1.0,0.7259905593396109,0.5739525319552092,0.7259905593396109,0.4980106528332928,0.7259905593396109,0.0,0.7259905593396109,1,0,0.5262053784519032,1,1,0,0,1,0,0,0,0,9,soc4
810,4,SIRA,3,1,soc,0.15853046183532515,1.0,0.15853046183532515,0.6869221341207941,0.10082933646060624,0.6242076767950561,0.15853046183532515,0.7259905593396109,0.15853046183532515,1,1,0.717617738936859,1,1,0,0,2,0,0,0,0,1,soc4
811,4,HARİTA,4,1,soc,0.31308229432699825,2.0,0.08792184239253005,0.6836954812318028,0.13964397020435482,0.5570292441809794,0.08792184239253005,0.9276492322608233,0.31308229432699825,2,1,0.6583618317661808,1,1,0,0,2,0,0,1,1,1,soc4
812,4,MARKET,5,0,soc,0.5824925694638781,4.0,0.15606522192556957,0.593853930363008,0.270409177252199,0.48733625695031235,0.15606522192556957,1.3465811428738879,0.5824925694638781,4,0,0.5758344798003121,2,1,1,1,1,1,2,1,0,5,soc4
813,4,BAHÇE,6,0,soc,0.42616662481035583,1.0,0.42616662481035583,0.619276347045788,0.26315073163255975,0.46775384632358596,0.42616662481035583,1.0586787380997713,0.42616662481035583,1,4,0.5673505838299107,2,0,1,1,0,2,1,0,0,3,soc4
814,4,HALKA,7,0,soc,0.3093811951089286,2.0,0.12653009317247732,0.630029331114596,0.19661734709159692,0.5038598918614416,0.12653009317247732,0.97917650327867,0.3093811951089286,2,4,0.5609058277309815,2,0,1,1,0,1,1,0,0,7,soc4
815,4,KUTU,8,0,soc,0.6721658308899058,7.0,0.3255837512663188,0.6028926966952959,0.29415721128312705,0.4737814934295336,0.3255837512663188,1.3047854957942777,0.46457851757624713,4,3,0.4946374953215137,2,0,1,1,0,1,1,0,0,0,soc4
816,4,TERAS,9,0,soc,0.9242042644743286,3.0,0.2096698121444681,0.634045996221607,0.4030543877448712,0.47699150904741905,0.2096698121444681,1.7968831036511488,0.9242042644743286,3,5,0.45919644865331033,2,0,1,1,0,2,1,1,0,3,soc4
817,4,SİLGİ,10,0,soc,0.5408118683387342,9.0,0.311884553103573,0.5570353369264907,0.28559796456271197,0.4755117349389141,0.311884553103573,2.0750359875532625,0.37753416215806646,4,5,0.5404582091686548,3,0,0,1,0,0,2,0,0,8,soc4
818,4,MEKTUP,11,0,soc,0.531413672102889,4.0,0.36239623619342476,0.6196508557114201,0.25984319401755973,0.518567818656642,0.36239623619342476,1.5469923701932873,0.531413672102889,4,6,0.5498147229838468,3,0,1,1,0,1,1,1,0,7,soc4
819,4,SULUK,12,0,soc,0.5589713957306179,6.0,0.18000384810363873,0.6316934314298068,0.2623491368347668,0.4970228589638672,0.18000384810363873,1.4201488308085894,0.3745700558963594,4,7,0.5216466540002689,3,0,0,1,0,0,1,0,0,2,soc4
820,4,PARA,13,0,soc,0.46851727800669357,12.0,0.26556614306776877,0.5244570097417067,0.3040828346120442,0.48096496521384546,0.26556614306776877,1.5647008268961518,0.4072161704521243,3,9,0.5406335687418911,3,1,1,1,1,1,2,0,0,5,soc4
821,4,KASA,14,1,soc,0.7216362036201042,9.0,0.60207201097775,0.5501950309051715,0.2961124103505358,0.511372538537171,0.60207201097775,1.8405640543772988,0.60207201097775,1,12,0.5305861610993869,3,1,1,1,1,1,2,1,1,5,soc4
822,4,ZEMİN,15,0,soc,0.7799382870425406,6.0,0.17292068355874507,0.6438166423515685,0.24734395820022387,0.5298905853692366,0.17292068355874507,1.6591613222193857,0.4605589123087372,3,11,0.5822564462647856,3,0,1,1,0,2,1,0,0,3,soc4
823,4,DERGİ,16,0,soc,0.3941588399247352,8.0,0.1852874627060137,0.651802618088879,0.1879645982009435,0.577759661010538,0.1852874627060137,1.8313926048605438,0.1852874627060137,1,14,0.6282213345881172,3,0,0,1,0,0,2,0,0,8,soc4
824,4,TAHTA,17,0,soc,0.808938780912267,9.0,0.2025272670194464,0.7068430068816798,0.3425909496310677,0.4965013472767258,0.2025272670194464,1.3817129227786773,0.4330772622137296,2,14,0.5237589600428567,3,0,1,1,0,1,1,0,0,0,soc4
831,1,KAĞIT,1,1,eng,,,,0.5530684944187576,,0.3632520193129337,,0.0,1.0,0,0,1.0,1,1,0,0,2,0,0,0,0,9,eng4
832,1,ÇANTA,2,1,eng,0.6540926245962044,1.0,0.6540926245962044,0.5442461955216895,0.6540926245962044,0.4557945904242897,0.6540926245962044,0.0,0.6540926245962044,1,0,0.5530684944187576,1,1,0,0,1,0,0,0,0,5,eng4
833,1,KOLAY,3,1,eng,0.4734206706671342,2.0,0.24599324023650332,0.6417153324454461,0.35970695545181874,0.5475249591913279,0.24599324023650332,0.6540926245962044,0.4734206706671342,2,0,0.5881671106444997,1,1,0,0,1,0,0,0,0,7,eng4
834,1,AĞAÇ,4,1,eng,0.8790552457670859,3.0,0.1930072392282881,0.6009608824059498,0.5095768024916906,0.40206932101523185,0.1930072392282881,1.373506535499842,0.8790552457670859,3,0,0.467612191465852,1,1,0,0,2,0,0,1,0,9,eng4
835,1,YAZI,5,0,eng,0.4699779847941003,4.0,0.3754979357132496,0.6121424447163418,0.3328249651843137,0.5033564627945855,0.3754979357132496,2.902236942974914,0.4699779847941003,4,0,0.5391779489654001,2,0,1,1,0,1,2,0,0,8,eng4
836,1,KÖPEK,6,1,eng,0.6954360267136221,2.0,0.22948143705468504,0.6224303586477489,0.4353064544567947,0.47868824154581613,0.22948143705468504,1.756990277887644,0.6954360267136221,2,3,0.48642490379951253,2,0,1,1,0,1,1,0,0,6,eng4
837,1,KABLO,7,1,eng,0.5725258870121184,5.0,0.22519771910959463,0.5854389980953985,0.3451382452562207,0.47027796904611563,0.22519771910959463,1.9723616806955744,0.5325230280922546,3,3,0.5443812415822094,2,0,1,1,0,1,2,0,0,0,eng4
838,1,EKRAN,8,1,eng,0.34175146148381974,1.0,0.34175146148381974,0.6059011106571608,0.13110339232691492,0.6030857927285853,0.34175146148381974,2.2457341336794636,0.34175146148381974,1,6,0.6343142086874209,2,0,1,0,0,2,0,0,0,1,eng4
839,1,ÖLÇEK,9,0,eng,0.462612321243832,5.0,0.17971877537199893,0.6116673472021177,0.26414441169007274,0.4926357129012109,0.17971877537199893,1.1681835897471058,0.4406669826465497,4,4,0.568981727573987,2,0,1,0,0,2,0,1,1,1,eng4
840,1,BİNA,10,0,eng,0.41104945982499863,6.0,0.29857535514375605,0.6246410336462445,0.24050919505093593,0.5086180720371418,0.29857535514375605,1.0533130349220694,0.32746373475713425,3,6,0.545989864614659,3,0,0,1,0,0,2,0,0,3,eng4
841,1,RAKAM,11,0,eng,0.7057482398165602,6.0,0.21033660568895937,0.5796721589617213,0.25453529040826417,0.5157468944913863,0.21033660568895937,1.437229233252354,0.496776122821186,2,8,0.5758008883633323,3,0,1,1,0,1,2,0,0,8,eng4
842,1,KALEM,12,0,eng,0.7730691951070705,7.0,0.5024065825084536,0.5767792448371851,0.31234567707807215,0.46022463807507674,0.5024065825084536,1.4609038956739682,0.5024065825084536,1,10,0.5491390294508189,3,0,1,1,0,1,2,1,1,8,eng4
843,1,ŞİŞE,13,0,eng,0.7290655094278011,11.0,0.19982837508722395,0.6516195031628276,0.1670425939506973,0.5003362297581364,0.19982837508722395,2.07923128198433,0.2547039051256068,3,9,0.5925059742605757,3,0,1,1,0,1,2,0,0,0,eng4
844,1,SARI,14,0,eng,0.4571760663374574,13.0,0.16511979017404738,0.6440482770546755,0.16656308987887938,0.5453348392164777,0.16511979017404738,1.5292533277016949,0.282269608051793,2,11,0.5938153906569519,3,0,0,1,0,0,2,0,0,2,eng4
845,1,BEYİN,15,0,eng,0.7030623490479981,9.0,0.2585122819075487,0.5938143164555787,0.35430455726396076,0.4531333607898893,0.2585122819075487,1.3988878135691056,0.4029670298152104,4,10,0.4952401561808566,3,0,1,1,0,1,1,0,0,6,eng4
846,1,KALE,16,0,eng,0.5201944127892401,4.0,0.37316492997265727,0.5382101553589378,0.30116291484060087,0.475224678250176,0.37316492997265727,1.6974463108931135,0.5201944127892401,4,11,0.5012294037615082,3,0,1,1,0,1,2,1,0,0,eng4
847,1,PARK,17,0,eng,0.5999582642389087,13.0,0.4948033738522656,0.578885119093338,0.24504321344146546,0.5564523607783958,0.4948033738522656,1.75684731837885,0.4948033738522656,1,15,0.5617690281026164,3,0,0,1,0,0,2,0,0,3,eng4
848,1,BARDAK,18,0,eng,0.9133266973789964,5.0,0.1621720899227609,0.724357183278722,0.4377620166344456,0.4405752901823864,0.1621720899227609,1.852649452761621,0.4806540371260736,3,14,0.5325253992429586,3,0,0,1,0,0,2,1,0,2,eng4
849,2,GRUP,1,1,eng,,,,0.7623292097316436,,0.5239887923371067,,0.0,1.0,0,0,1.0,1,1,0,1,1,0,1,0,0,1,eng4
850,2,KOLTUK,2,1,eng,0.09120182909373199,1.0,0.09120182909373199,0.75089889863998,0.09120182909373199,0.6065577838686965,0.09120182909373199,0.0,0.09120182909373199,1,0,0.7623292097316436,1,1,0,0,1,0,0,0,0,3,eng4
851,2,TOPLU,3,1,eng,0.3821091830560145,2.0,0.01849475765938148,0.6980992120872218,0.20030197035769798,0.5501580894978089,0.01849475765938148,0.09120182909373199,0.3821091830560145,2,0,0.6541281984435112,1,1,0,1,1,0,2,0,0,7,eng4
852,2,DEFTER,4,0,eng,0.28012849203078116,1.0,0.28012849203078116,0.6034013773352498,0.18403042849231577,0.5383101357061293,0.28012849203078116,0.49180576980912794,0.28012849203078116,1,2,0.6075704192191977,1,1,0,0,1,0,0,0,0,8,eng4
853,2,TABAK,5,0,eng,0.3324634122090019,4.0,0.2584585347202295,0.5811080697806698,0.2559958439175689,0.42445305865345373,0.2584585347202295,1.0438970552860751,0.3324634122090019,4,0,0.5338969764643375,2,0,1,1,0,2,2,0,0,2,eng4
854,2,KAPI,6,0,eng,0.3982106150613792,1.0,0.3982106150613792,0.5569506103255029,0.3307632743508952,0.4208392925618696,0.3982106150613792,1.0548773511343859,0.3982106150613792,1,4,0.49684373741057886,2,0,1,0,0,2,0,0,0,0,eng4
855,2,TERLİK,7,1,eng,0.696091259952675,2.0,0.529598574451337,0.5092082161162496,0.39901456208400965,0.37284081137468983,0.529598574451337,1.6516322035036062,0.696091259952675,2,4,0.46967693640147234,2,0,1,1,0,1,1,0,0,5,eng4
856,2,SEHPA,8,0,eng,0.8204713648780362,1.0,0.8204713648780362,0.37102425841876097,0.6317020324609061,0.3630036494978711,0.8204713648780362,2.3141565634600387,0.8204713648780362,1,6,0.34530325515128224,2,0,1,0,0,2,0,1,0,0,eng4
857,2,KAŞIK,9,1,eng,0.9312959692780304,4.0,0.8855161527891529,0.39749601501042964,0.6431094646747899,0.3483829023382926,0.8855161527891529,3.9804302259214115,0.9312959692780304,4,4,0.4048582529847683,2,0,1,1,0,2,2,1,0,2,eng4
858,2,KEDİ,10,0,eng,0.83247450901758,1.0,0.83247450901758,0.5251925619418983,0.6758485348369561,0.3949441984744052,0.83247450901758,4.060285888976388,0.83247450901758,1,8,0.3955440358067177,3,0,0,1,0,0,1,0,0,6,eng4
859,2,BÜYÜK,11,0,eng,0.3362760149904467,6.0,0.18014166300082507,0.608352094667584,0.25147139944492036,0.502750671350163,0.18014166300082507,4.6563999338255435,0.3308774658499728,4,6,0.6198489804562889,3,1,0,1,1,0,2,0,0,7,eng4
860,2,SPOR,12,0,eng,0.5270647491536371,5.0,0.26721085646330167,0.7078108724039863,0.22047484595206637,0.6258121956664857,0.26721085646330167,3.1326934050392024,0.26721085646330167,1,10,0.6647993131754895,3,1,0,1,1,0,1,0,0,1,eng4
861,2,ELMA,13,0,eng,0.710909757728838,4.0,0.03405619376332644,0.6591886072019588,0.39615651273052715,0.4856371077093018,0.03405619376332644,1.7595885448341249,0.710909757728838,4,8,0.5005203940039453,3,0,1,1,0,2,2,1,0,2,eng4
862,2,İLAÇ,14,0,eng,0.5590760257125165,7.0,0.34361601738704106,0.5716306850347259,0.3673060717322901,0.4565550454350008,0.34361601738704106,1.5017490959780553,0.5144555388322474,4,9,0.5049427820598036,3,0,0,1,0,0,1,0,0,4,eng4
863,2,CÜZDAN,15,0,eng,0.874047692873124,7.0,0.5041218058236524,0.5153218326812081,0.37184486228704305,0.4529998628498634,0.5041218058236524,1.550215665462452,0.5041218058236524,1,13,0.5239085755953904,3,0,1,1,0,1,1,0,0,5,eng4
864,2,TAŞLIK,16,1,eng,0.9044878180247089,9.0,0.7680447986436185,0.5998213849598142,0.43584053097563763,0.47323170596186515,0.7680447986436185,1.4074629548723174,0.7680447986436185,1,14,0.46590919229125505,3,0,1,1,0,2,2,1,0,2,eng4
865,2,KISA,17,0,eng,0.5207710106964843,6.0,0.15199437484136924,0.7291218660117325,0.18096586890329674,0.5946586291087221,0.15199437484136924,2.83148899963864,0.3362406535068727,3,13,0.6010772945601188,3,1,0,1,1,0,2,0,0,7,eng4
866,3,ÇİÇEK,1,0,eng,,,,0.6663190218236235,,0.4569154828924692,,0.0,1.0,0,0,1.0,1,1,1,0,1,1,0,0,0,2,eng4
867,3,KİTAP,2,0,eng,0.31119885029950817,1.0,0.31119885029950817,0.6420136396699951,0.31119885029950817,0.5947394987728993,0.31119885029950817,0.0,0.31119885029950817,1,0,0.6663190218236235,1,1,0,0,1,0,0,0,0,8,eng4
868,3,SALÇA,3,0,eng,0.46749925114819574,2.0,0.10848375379181596,0.5883994005117743,0.2879915024700058,0.3379514878724452,0.10848375379181596,0.31119885029950817,0.46749925114819574,2,0,0.6115550999410118,1,1,1,1,1,2,2,0,0,0,eng4
869,3,YATAK,4,0,eng,0.5071903540306528,1.0,0.5071903540306528,0.5941503241206114,0.28149424019804714,0.5100196043973673,0.5071903540306528,0.8871818552395199,0.5071903540306528,1,2,0.598289384745767,1,1,0,1,1,0,3,0,0,3,eng4
870,3,TOPRAK,5,0,eng,0.5057224384953654,4.0,0.22068427270509827,0.6277641809009129,0.3155654607038739,0.5058638893983753,0.22068427270509827,1.7316645758336613,0.5057224384953654,4,0,0.5296737347618619,2,0,1,1,0,1,1,0,0,4,eng4
871,3,KOLA,6,0,eng,0.8559760341270273,3.0,0.2596009946219845,0.5373097888902961,0.4432883499645051,0.40967519928182516,0.2596009946219845,1.4940154807443684,0.8559760341270273,3,2,0.5203575504657341,2,1,1,0,1,1,0,0,0,2,eng4
872,3,LAMBA,7,0,eng,0.8145371713165205,4.0,0.6244519163230536,0.4627897955707143,0.4911245202952448,0.37404718559265027,0.6244519163230536,2.555205914534736,0.8145371713165205,4,2,0.450028647006369,2,1,1,1,1,2,2,1,0,0,eng4
873,3,FIRIN,8,0,eng,0.9575447667524211,5.0,0.6878179095248221,0.5251682955021804,0.5834945083874694,0.37099480632879667,0.6878179095248221,2.192398578657625,0.6878179095248221,1,6,0.45460844994489624,2,1,1,1,1,2,2,1,1,0,eng4
874,3,KALAS,9,0,eng,0.3164456606812867,3.0,0.18563779523723575,0.7026898191635166,0.2120484593895776,0.5691137845882792,0.18563779523723575,2.6697367715808804,0.3164456606812867,3,5,0.5803502108301679,2,0,1,1,0,1,1,0,0,7,eng4
875,3,DOLAP,10,0,eng,0.8174243470308453,2.0,0.06873446823740795,0.6269743088920017,0.4993436889409086,0.3523427082855948,0.06873446823740795,2.4750443444798744,0.8174243470308453,2,7,0.4061891630123069,3,1,1,1,1,2,2,1,0,0,eng4
876,3,KÜÇÜK,11,1,eng,0.7185540294184415,10.0,0.4546590965537116,0.5673075071030627,0.44314960794437164,0.4649898257757096,0.4546590965537116,2.7070221050457315,0.5165683044205327,2,8,0.5100999665909327,3,0,1,1,0,1,1,1,0,7,eng4
877,3,DÜĞME,12,0,eng,0.9823856774645168,5.0,0.4910668091193048,0.48317923735933044,0.6549763768140582,0.34124314937963085,0.4910668091193048,2.4444539258043765,0.934522940334041,2,9,0.4002668094207079,3,1,1,1,1,2,2,1,0,0,eng4
878,3,KOKU,13,0,eng,0.7679684291054976,10.0,0.700374303081745,0.5375960785940394,0.5154957788519473,0.45676611043268134,0.700374303081745,2.55782958630937,0.700374303081745,1,11,0.4720971593403117,3,0,1,1,0,1,1,0,0,4,eng4
879,3,DUVAR,14,0,eng,0.7200170034852962,4.0,0.3711144949844335,0.5787158367959857,0.4338662268374591,0.469328967982514,0.3711144949844335,3.6396882999669886,0.7200170034852962,4,9,0.49611685992333787,3,1,0,1,1,0,3,0,0,3,eng4
880,3,HALI,15,1,eng,0.751662779508489,12.0,0.32761648091339823,0.603990444010347,0.4033383017308328,0.519712503869342,0.32761648091339823,2.8965987675654565,0.5504703171328947,3,11,0.5317502730449291,3,0,0,1,0,0,1,0,0,5,eng4
881,3,PARKUR,16,1,eng,0.5442373948670083,6.0,0.2392813977593541,0.6216163514290503,0.24100818006261115,0.5515322699226669,0.2392813977593541,2.8250221238811197,0.3522377483465875,4,11,0.5824244797012008,3,1,0,1,1,0,3,1,0,3,eng4
882,3,ODA,17,1,eng,0.7480478841854629,13.0,0.2103539304892988,0.7036526086233434,0.19438259947494013,0.5963384588483956,0.2103539304892988,1.669477594421838,0.2413366060924659,3,13,0.6048221873113847,3,1,0,1,1,0,3,1,1,3,eng4
883,4,KASA,1,0,eng,,,,0.743601107958952,,0.5534718785011228,,0.0,1.0,0,0,1.0,1,1,0,1,2,0,2,0,0,5,eng4
884,4,MEKTUP,2,1,eng,0.12327705017558624,1.0,0.12327705017558624,0.6273952966525169,0.12327705017558624,0.588468547790067,0.12327705017558624,0.0,0.12327705017558624,1,0,0.743601107958952,1,1,0,1,1,0,1,0,0,7,eng4
885,4,DERGİ,3,1,eng,0.3551170103613303,1.0,0.3551170103613303,0.559489831606121,0.22945700185350407,0.5762544398681831,0.3551170103613303,0.12327705017558624,0.3551170103613303,1,1,0.6462443310612913,1,1,0,1,1,0,1,0,0,8,eng4
886,4,MARKET,4,0,eng,0.7216362036201042,3.0,0.36777367596527766,0.5688378314219118,0.4110057480326808,0.44157133408659033,0.36777367596527766,0.5821910538825944,0.7216362036201042,3,0,0.4754339181621281,1,1,0,1,2,0,2,1,0,5,eng4
887,4,SULUK,5,0,eng,0.33362723194720234,1.0,0.33362723194720234,0.5423239335937662,0.20547292184989716,0.47712896071054034,0.33362723194720234,1.815208297980637,0.33362723194720234,1,3,0.5913227815518621,2,0,1,0,0,1,0,0,0,2,eng4
888,4,BAHÇE,6,0,eng,0.5589713957306179,1.0,0.5589713957306179,0.6157300525430478,0.2670454479637302,0.4689023735999749,0.5589713957306179,1.5285453628273369,0.5589713957306179,1,4,0.5566122014401336,2,0,1,1,0,2,1,0,0,3,eng4
889,4,SIRA,7,0,eng,0.13598442188087762,1.0,0.13598442188087762,0.6670784602135404,0.08312797662621461,0.6145092075894318,0.13598442188087762,1.9569106518740857,0.13598442188087762,1,5,0.6706371371019129,2,0,1,1,0,1,1,0,0,1,eng4
890,4,KALIP,8,0,eng,0.5382124150449655,3.0,0.15853046183532515,0.6421987134520283,0.25842459249212196,0.4760832815114501,0.15853046183532515,1.6023299715027437,0.5382124150449655,3,4,0.5432790130966803,2,0,1,0,0,1,0,0,0,9,eng4
891,4,TERAS,9,1,eng,0.9242042644743286,3.0,0.19912885118227577,0.6256154139956843,0.4055461714019293,0.4755997626971584,0.19912885118227577,1.7115740881651884,0.9242042644743286,3,5,0.5192588498861623,2,0,1,1,0,2,1,1,0,3,eng4
892,4,ÇORAP,10,0,eng,0.7259905593396109,2.0,0.4269492011430399,0.6698538495087861,0.4111223294443188,0.4244600520848054,0.4269492011430399,1.679162754420083,0.7259905593396109,2,7,0.5103422633777951,3,1,0,1,2,0,2,0,0,5,eng4
893,4,HARİTA,11,0,eng,0.31308229432699825,3.0,0.01792777389353618,0.735743284928085,0.15032082045998404,0.5355583047775553,0.01792777389353618,1.593114179591261,0.31308229432699825,3,7,0.6186764216747641,3,0,1,1,0,1,1,1,0,1,eng4
894,4,PARA,12,0,eng,0.60207201097775,11.0,0.12544697133362123,0.6422881332564769,0.2384328979807504,0.49781909188557916,0.12544697133362123,1.8923452428054215,0.46851727800669357,2,9,0.5704258310108339,3,1,0,1,2,0,2,1,0,5,eng4
895,4,SİLGİ,13,0,eng,0.5408118683387342,3.0,0.4072161704521243,0.5944437121459976,0.36584920455166126,0.4782926841966445,0.4072161704521243,1.4023215020699527,0.5408118683387342,3,9,0.49345410781001053,3,1,0,1,1,0,1,0,0,8,eng4
896,4,KUTU,14,1,eng,0.6721658308899058,4.0,0.21923152408049593,0.485693777991518,0.38613318699504445,0.42882049123601695,0.21923152408049593,1.7690090144758872,0.6721658308899058,4,9,0.46749394530945376,3,0,0,1,0,0,2,0,0,0,eng4
897,4,TAHTA,15,0,eng,0.808938780912267,1.0,0.808938780912267,0.4543110391838633,0.4893654081656368,0.4226547825624898,0.808938780912267,1.7905823861777717,0.808938780912267,1,13,0.4633206181122622,3,0,0,1,0,0,2,1,1,0,eng4
898,4,ZEMİN,16,0,eng,0.7799382870425406,7.0,0.4330772622137296,0.5534266857234822,0.31421394536516034,0.50555420978545,0.4330772622137296,2.482665590523715,0.4330772622137296,1,14,0.5641415397415501,3,0,1,1,0,2,1,0,0,3,eng4
899,4,HALKA,17,0,eng,0.531413672102889,15.0,0.3726544150948415,0.6456535476642458,0.3392405577956688,0.5055287486501145,0.3726544150948415,2.43751236982403,0.3726544150948415,1,15,0.5419216909588285,3,1,0,1,1,0,1,0,0,7,eng4
906,1,KÖPEK,1,1,soc,,,,0.665703838008779,,0.4954652884041284,,0.0,1.0,0,0,1.0,1,1,0,1,1,0,1,0,0,6,soc3
907,1,PARK,2,1,soc,0.3129821028808094,1.0,0.3129821028808094,0.6263534181248531,0.3129821028808094,0.5849615605341569,0.3129821028808094,0.0,0.3129821028808094,1,0,0.665703838008779,1,1,0,1,1,0,1,0,0,3,soc3
908,1,BARDAK,3,1,soc,0.37934941818911777,2.0,0.1621720899227609,0.630413991610996,0.27076075405593936,0.4814491996177732,0.1621720899227609,0.3129821028808094,0.37934941818911777,2,0,0.6225322628677463,1,1,1,0,1,1,0,0,0,2,soc3
909,1,RAKAM,4,0,soc,0.3241388164109434,3.0,0.27619314493617364,0.6401447716269841,0.2285812134386905,0.4790501731843121,0.27619314493617364,0.8545036109926881,0.3241388164109434,3,0,0.6146197523942065,1,1,1,0,1,2,0,0,0,8,soc3
910,1,ÇANTA,5,0,soc,0.4944838721428647,4.0,0.18790412688669486,0.6636995111878653,0.3789656620534533,0.4899057394608304,0.18790412688669486,1.5402472513087597,0.4944838721428647,4,0,0.49518762249399007,2,0,1,0,0,1,0,0,0,5,soc3
911,1,YAZI,6,0,soc,0.7057482398165602,2.0,0.19881469839452814,0.6183455594971708,0.2972594751011929,0.46278291294025986,0.19881469839452814,1.5451556898988374,0.7057482398165602,2,3,0.5331991941845307,2,1,1,0,1,2,0,1,0,8,soc3
912,1,KOLAY,7,1,soc,0.36830066587155413,4.0,0.28700924183537696,0.6234376584750091,0.24532865245201285,0.5612373872825558,0.28700924183537696,2.0401653673532065,0.36830066587155413,4,2,0.5447915550719762,2,0,1,0,0,1,0,0,0,7,soc3
913,1,SARI,8,0,soc,0.31398877234069655,5.0,0.15897095104375475,0.6199053226041389,0.1726885239484736,0.5496226726027793,0.15897095104375475,1.907853264222817,0.15897095104375475,1,6,0.6287540082472212,2,1,1,0,1,1,0,0,0,2,soc3
914,1,KALEM,9,0,soc,0.7730691951070705,3.0,0.282269608051793,0.6391125007437157,0.40463892293417525,0.41242441945248176,0.282269608051793,1.1492799425042028,0.7730691951070705,3,5,0.474872250173055,2,1,1,0,1,2,0,1,0,8,soc3
915,1,EKRAN,10,0,soc,0.16685243706845343,6.0,0.09029648641541374,0.7326725997388115,0.0760144901906773,0.6325082592320319,0.09029648641541374,1.7405012702791995,0.11523388533427606,4,5,0.6780134987199875,3,0,0,1,0,0,2,0,0,1,soc3
916,1,KALE,11,0,soc,0.5201944127892401,2.0,0.0565781266529315,0.6642026914371444,0.2557427113524996,0.5070157742442649,0.0565781266529315,0.7300033949249355,0.5201944127892401,2,8,0.5448330267765225,3,0,0,1,0,0,3,0,0,0,soc3
917,1,AĞAÇ,12,0,soc,0.7102854000778898,9.0,0.26878636607219825,0.5755260833824903,0.23565323085751796,0.4256692383300803,0.26878636607219825,1.3648221890937215,0.42908288592068916,3,8,0.5584773141708389,3,0,0,1,0,0,2,0,0,9,soc3
918,1,ÖLÇEK,13,0,soc,0.496776122821186,9.0,0.462612321243832,0.5810237908079621,0.27484146184201635,0.49505132619220416,0.462612321243832,1.442701274675564,0.462612321243832,1,11,0.5136760023585374,3,0,0,1,0,0,2,1,0,1,soc3
